"Proj","SWBS","Item","Description","Noun 1","Noun 2","NRE","Vendor","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","ECP/REA"
"475","512","512-01-00007-P46","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","103406","583097","50","152132","1","0","1","152132","06/02/2017","8","         ","            ","             ",""
"475","512","512-88-00A18","FAN COIL FOR DRY PRO ","COIL      ","FAN               ","   ","103406","583097","57","0","1","0","1","0","03/01/2017","8","         ","            ","             ",""
"475","512","512-88-00H28","DUCT HEATER, 8.0KW,  ","HEATER    ","DUCT              ","   ","103406","583097","58","0","1","0","1","0","03/01/2017","8","         ","            ","             ",""
"475","512","512-88-00H29","DUCT HEATER, 3.5 KW, ","HEATER    ","DUCT              ","   ","103406","583097","59","0","1","0","1","0","03/01/2017","8","         ","            ","             ",""
"475","512","512-88-00T20","THERMOSTAT, SINGLE-P ","THERMOSTAT","HEATING           ","   ","103406","583097","60","0","4","0","4","0","03/01/2017","8","         ","            ","             ",""
"475","512","512-88-05201","VALVE, CHILL WATER B ","VALVE     ","                  ","   ","103406","583097","64","0","1","0","1","0","03/01/2017","8","         ","            ","             ",""
"475","512","512-01-00007","HVAC TURNKEY SYSTEM  ","SYSTEM    ","HVAC              ","   ","103406","583097","70","41400","-1","0","-1","-41400","03/01/2017","8","         ","            ","             ",""
"475","512","512-01-00007","HVAC TURNKEY SYSTEM  ","SYSTEM    ","HVAC              ","   ","103406","583097","71","1","138343","0","138343","138343","03/01/2017","8","         ","            ","             ",""
"475","512","512-01-0V07B","DAMPER, SHUT OFF, MA ","DAMPER    ","SHUT OFF          ","   ","106212","980015","1","2158.2","1","0","1","2158.2","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-0V08B","DAMPER, SHUT OFF, MA ","DAMPER    ","SHUT OFF          ","   ","106212","980015","2","2159.3","1","0","1","2159.3","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-0V30B","DAMPER, SHUT OFF, MA ","DAMPER    ","SHUT OFF          ","   ","106212","980015","3","2077.35","1","0","1","2077.35","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-0V31B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","4","7153.3","1","0","1","7153.3","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-0V33B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","5","7986","1","0","1","7986","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-0V37B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","6","7986","1","0","1","7986","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-0V86B","DAMPER, SHUT OFF, MA ","DAMPER    ","SHUT OFF          ","   ","106212","980015","7","6847.5","1","0","1","6847.5","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V105B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","8","2307.8","1","0","1","2307.8","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V112B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","9","7153.3","1","0","1","7153.3","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V113B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","10","7153.3","1","0","1","7153.3","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V114B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","11","7153.3","1","0","1","7153.3","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V115B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","12","7658.2","1","0","1","7658.2","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V116B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","13","7658.2","1","0","1","7658.2","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V117B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","14","7931","1","0","1","7931","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V118B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","15","7931","1","0","1","7931","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V119B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","16","7745.65","1","0","1","7745.65","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V120B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","17","7872.7","1","0","1","7872.7","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V147B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","18","6797.45","1","0","1","6797.45","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V148B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","19","7061.45","1","0","1","7061.45","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V152B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","20","6847.5","1","0","1","6847.5","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V153B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","21","6847.5","1","0","1","6847.5","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V154B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","22","6847.5","1","0","1","6847.5","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V155B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","23","7269.35","1","0","1","7269.35","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V156B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","24","7269.35","1","0","1","7269.35","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V157B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","25","2155.45","1","0","1","2155.45","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V158B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","26","2155.45","1","0","1","2155.45","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V159B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","27","2155.45","1","0","1","2155.45","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","512","512-01-V167B","DAMPER, SHUT OFF, AU ","DAMPER    ","SHUT OFF          ","   ","106212","980015","28","7098.3","1","0","1","7098.3","09/07/2017","1","         ","            ","             ","CF 2251-S1"
"475","514","514-01-01P08-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521581","65","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","514","514-01-01P08-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","51474","521581","66","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","514","514-01-01V05-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521581","68","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","514","514-01-01V05-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","51474","521581","69","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","514","514-01-01V06-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521581","71","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","514","514-01-01V06-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","51474","521581","72","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","514","514-01-05P04-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521581","74","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","514","514-01-05P04-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","51474","521581","75","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","514","514-01-05P05-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521581","77","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","514","514-01-05P05-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","51474","521581","78","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","514","514-01-17D09-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","51474","521581","80","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","514","514-01-17D09-L31","CERTIFICATE, CALIBRA ","CERTIFICAT","CALIBRATABLE      ","   ","51474","521581","81","0","1","0","1","0","06/14/2014","8","         ","            ","             ",""
"475","514","514-03-HA001-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","260","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","514","514-03-HA002-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","262","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","514","514-01-00001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100190","531070","2","0","1","0","1","0","09/10/2015","8","         ","            ","             ",""
"475","514","514-01-00001-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100190","531070","3","0","1","0","1","0","09/10/2015","8","         ","            ","             ",""
"475","514","514-01-00001-L51","DATA, FOR WEIGHT CRI ","DATA      ","WEIGHT            ","   ","100190","531070","4","0","1","0","1","0","09/10/2015","8","         ","            ","             ",""
"475","514","514-01-S0001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100479","591107","4","0","1","0","1","0","06/15/2014","8","         ","            ","             ",""
"475","514","514-01-V666A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591175","15","0","1","0","1","0","11/30/2014","8","         ","            ","             ",""
"475","514","514-01-V0668-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591179","2","0","1","0","1","0","08/15/2014","8","         ","            ","             ",""
"475","514","514-01-V0670-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591179","16","0","1","0","1","0","08/15/2014","8","         ","            ","             ",""
"475","514","514-01-V0672-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591179","20","0","1","0","1","0","08/15/2014","8","         ","            ","             ",""
"475","514","514-01-V0051-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591205","4","0","1","0","1","0","03/01/2015","8","         ","            ","             ",""
"475","514","514-01-V0099-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591205","6","0","1","0","1","0","03/01/2015","8","         ","            ","             ",""
"475","514","514-01-V0101-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591205","8","0","1","0","1","0","03/01/2015","8","         ","            ","             ",""
"475","514","514-01-V0102-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591205","10","0","1","0","1","0","03/01/2015","8","         ","            ","             ",""
"475","514","514-01-V0103-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591205","12","0","1","0","1","0","03/01/2015","8","         ","            ","             ",""
"475","514","514-01-V0104-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591205","14","0","1","0","1","0","03/01/2015","8","         ","            ","             ",""
"475","514","514-01-V0105-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591205","16","0","1","0","1","0","03/01/2015","8","         ","            ","             ",""
"475","514","514-01-V0106-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591205","18","0","1","0","1","0","03/01/2015","8","         ","            ","             ",""
"475","514","514-01-V0847-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100671","591325","2","0","1","0","1","0","07/25/2014","1","         ","            ","             ",""
